ID_ANONIMIZADO;LATITUD;LONGITUD;DISTRITO;REGION
70165118;-29,9541;-71,33815;Coquimbo;IV
70165218;-30,61330285;-71,21038566;Coquimbo;IV
70165962;-29,9019956;-71,2449203;Coquimbo;IV
70166004;-29,9592463;-71,29474575;Coquimbo;IV
70166118;-29,98428182;-71,33144504;Coquimbo;IV
70166357;-29,9033214;-71,2420793;Coquimbo;IV
70166514;-29,91516;-71,24703002;Coquimbo;IV
70166688;31,43497;-91,86326;Coquimbo;IV
70166804;-29,94727002;-71,24447002;Coquimbo;IV
70166823;-30,6334594;-71,22305273;Coquimbo;IV
70166855;-29,9268662;-71,20412255;Coquimbo;IV
70166890;-29,85;-71,28333;Coquimbo;IV
70167197;-29,91808;-71,21693999;Coquimbo;IV
70167266;-29,9511;-71,24049004;Coquimbo;IV
70167300;-29,92231001;-71,21250001;Coquimbo;IV
70167323;-29,86947913;-71,23803982;Coquimbo;IV
70167325;-29,86947913;-71,23803982;Coquimbo;IV
70167354;-29,91816001;-71,25166999;Coquimbo;IV
70167355;-29,9200211;-71,2504943;Coquimbo;IV
70167399;-29,9068573;-71,25442578;Coquimbo;IV
70167414;-29,983333;-71,35165488;Coquimbo;IV
70167582;-29,975;-71,06001;Coquimbo;IV
70167594;-29,88103999;-71,23758001;Coquimbo;IV
70167601;-29,9236632;-71,2142926;Coquimbo;IV
70167736;-36,9422465;-73,0254131;Coquimbo;IV
70167843;-29,945738;-71,2634253;Coquimbo;IV
70167851;-29,8866684;-71,2354813;Coquimbo;IV
70167871;-29,98889;-71,35;Coquimbo;IV
70167940;-29,9557749;-71,2624031;Coquimbo;IV
70167976;-29,90239;-71,25124;Coquimbo;IV
70168101;-29,96415535;-71,30908742;Coquimbo;IV
70168129;-29,9450623;-71,2434079;Coquimbo;IV
70168131;-29,9238713;-71,2024412;Coquimbo;IV
70168243;-29,8898;-71,21641;Coquimbo;IV
70168257;31,43497;-91,86326;Coquimbo;IV
70168268;-29,93385035;-71,24394799;Coquimbo;IV
70168270;-29,885436;-71,2480118;Coquimbo;IV
70168405;-53,17098995;-70,93109991;Coquimbo;IV
70168423;-30,2007895;-71,4259756;Coquimbo;IV
70168506;-29,98494496;-71,34186492;Coquimbo;IV
70168510;-29,92403002;-71,25551996;Coquimbo;IV
70168588;-33,36122;-71,6696363;Coquimbo;IV
70168706;-30,2643331;-71,4885494;Coquimbo;IV
70168746;-30,02711;-70,79883;Coquimbo;IV
70168753;-29,86945;-71,24138003;Coquimbo;IV
70168758;31,43497;-91,86326;Coquimbo;IV
70168766;31,43497;-91,86326;Coquimbo;IV
70168781;-31,7242476;-71,2709083;Coquimbo;IV
70168825;-29,93298998;-71,25521998;Coquimbo;IV
70168860;-29,8691877;-71,2448841;Coquimbo;IV
70168900;-29,9830953;-71,3325922;Coquimbo;IV
70168981;-30,5771079;-71,402744;Coquimbo;IV
70169009;-29,92384;-71,25815004;Coquimbo;IV
70169042;31,43497;-91,86326;Coquimbo;IV
70169068;-29,97652658;-71,32660993;Coquimbo;IV
70169075;-29,949336;-71,3461821;Coquimbo;IV
70169112;-29,9189588;-71,2189386;Coquimbo;IV
70169161;-29,91833828;-71,21110974;Coquimbo;IV
70169172;-29,97421264;-71,30055732;Coquimbo;IV
70169194;-29,97022033;-71,25307935;Coquimbo;IV
70169235;-30,5002057;-71,150831;Coquimbo;IV
70169306;-29,9682864;-71,320264;Coquimbo;IV
70169372;-29,9194595;-71,2485829;Coquimbo;IV
70169379;-31,9314857;-71,1352538;Coquimbo;IV
70169403;-29,9444378;-71,3395335;Coquimbo;IV
70169420;-29,9597577;-71,3070068;Coquimbo;IV
70169437;-29,9800876;-71,3312884;Coquimbo;IV
70169511;31,43497;-91,86326;Coquimbo;IV
70169513;-29,88573996;-71,24833994;Coquimbo;IV
70169716;-29,93360999;-71,25636997;Coquimbo;IV
70169717;-29,910985;-71,2495532;Coquimbo;IV
70169777;-33,0396903;-71,5491228;Coquimbo;IV
70169823;-29,96198996;-71,33753773;Coquimbo;IV
70169831;-29,91616;-71,21726001;Coquimbo;IV
70169846;-29,97330765;-71,3014089;Coquimbo;IV
70169847;-29,9172468;-71,2089411;Coquimbo;IV
70169960;-29,98333;-71,06667;Coquimbo;IV
70169961;-29,98333;-71,06667;Coquimbo;IV
70169993;-29,9607764;-71,253228;Coquimbo;IV
70169994;-29,977859;-71,248136;Coquimbo;IV
70170051;-29,90076999;-71,24435996;Coquimbo;IV
70170119;-29,9194599;-71,252237;Coquimbo;IV
70170195;-29,89479375;-71,24296778;Coquimbo;IV
70170205;40,1090259;-3,693244152;Coquimbo;IV
70170214;-29,8999216;-71,268933;Coquimbo;IV
70170253;-29,98586215;-71,33119938;Coquimbo;IV
70170310;-29,9784592;-71,341919;Coquimbo;IV
70170353;-29,92554691;-71,27611034;Coquimbo;IV
70170379;31,43497;-91,86326;Coquimbo;IV
70170410;-29,87690061;-71,27040187;Coquimbo;IV
70170425;-29,91691782;-71,21071262;Coquimbo;IV
70170466;-30,5771079;-71,402744;Coquimbo;IV
70170507;-29,98889;-71,35;Coquimbo;IV
70170510;-29,9825516;-71,337623;Coquimbo;IV
70170548;-29,97133177;-71,33429986;Coquimbo;IV
70170555;-30,012627;-71,2596072;Coquimbo;IV
70170599;-29,90247638;-71,26005497;Coquimbo;IV
70170609;-30,266235;-71,4921114;Coquimbo;IV
70170657;-29,9756649;-71,3259023;Coquimbo;IV
70170722;-29,92575436;-71,27823716;Coquimbo;IV
70170773;-31,9084766;-71,494248;Coquimbo;IV
70170796;-29,8886895;-71,1402203;Coquimbo;IV
70170828;-29,86575999;-71,24315003;Coquimbo;IV
70170848;-29,9189588;-71,2189386;Coquimbo;IV
70170896;-29,9313936;-71,2534394;Coquimbo;IV
70170920;-29,985549;-71,3431953;Coquimbo;IV
70170962;-29,9270991;-71,245158;Coquimbo;IV
70170994;-29,96030137;-71,29476711;Coquimbo;IV
70171052;-29,9283706;-71,2525626;Coquimbo;IV
70171234;-29,88753999;-71,24230003;Coquimbo;IV
70171305;-29,9601263;-71,3474578;Coquimbo;IV
70171319;-29,9210013;-71,2117783;Coquimbo;IV
70171399;-29,95337254;-71,29859803;Coquimbo;IV
70171448;-29,9088088;-71,2422737;Coquimbo;IV
70171452;-29,92239002;-71,25855002;Coquimbo;IV
70171456;-29,93152;-71,28044003;Coquimbo;IV
70171524;-29,91028001;-71,22806998;Coquimbo;IV
70171535;-29,96399883;-71,32627361;Coquimbo;IV
70171657;-29,93268576;-71,25766538;Coquimbo;IV
70171662;-29,88783491;-71,24698795;Coquimbo;IV
70171700;-29,9646281;-71,302569;Coquimbo;IV
70171749;-29,9242037;-71,2539447;Coquimbo;IV
70171755;-29,9756649;-71,3259023;Coquimbo;IV
70171809;-29,94363342;-71,25185245;Coquimbo;IV
70171810;-29,94363342;-71,25185245;Coquimbo;IV
70171942;-29,9536998;-71,3485443;Coquimbo;IV
70172110;-29,90589433;-71,26000608;Coquimbo;IV
70172235;-29,9541;-71,33815;Coquimbo;IV
70172267;-29,9153419;-71,2317797;Coquimbo;IV
70172360;-29,5077271;-71,2011534;Coquimbo;IV
70172375;-29,917905;-71,2111161;Coquimbo;IV
70172377;-29,9444828;-71,2897293;Coquimbo;IV
70172388;-29,8647409;-71,2413555;Coquimbo;IV
70172424;-29,9397954;-71,25256318;Coquimbo;IV
70172439;-29,95289225;-71,28594143;Coquimbo;IV
70172730;-29,9540747;-71,2998735;Coquimbo;IV
70172736;-29,94273096;-71,28610061;Coquimbo;IV
70172754;-29,93126;-71,25540999;Coquimbo;IV
70172755;-29,98444368;-71,33168181;Coquimbo;IV
70172882;-29,9458774;-71,3452934;Coquimbo;IV
70172902;-29,96466809;-71,34131099;Coquimbo;IV
70172903;-29,90602496;-71,24313491;Coquimbo;IV
70172910;-29,88814001;-71,22593998;Coquimbo;IV
70173001;-29,93013172;-71,25536379;Coquimbo;IV
70173020;-29,98139534;-71,25589315;Coquimbo;IV
70173048;27,87744;-81,83498;Coquimbo;IV
70173120;-29,88167002;-71,24131004;Coquimbo;IV
70173179;-29,93402735;-71,23619713;Coquimbo;IV
70173293;-29,9217217;-71,27101915;Coquimbo;IV
70173348;-29,8786406;-71,2501949;Coquimbo;IV
70173350;-29,90738;-71,25190996;Coquimbo;IV
70173477;-29,9814295;-71,3311232;Coquimbo;IV
70173731;-29,9598705;-71,2520843;Coquimbo;IV
70173800;-29,9675667;-71,2973517;Coquimbo;IV
70173833;-29,9920851;-71,3377275;Coquimbo;IV
70173973;-29,9436479;-71,2619926;Coquimbo;IV
70174179;-29,99292476;-71,3496337;Coquimbo;IV
70174234;-30,2370341;-71,078924;Coquimbo;IV
70174253;-29,88801001;-71,22944998;Coquimbo;IV
70174301;-29,9301752;-71,2459111;Coquimbo;IV
70174547;-29,88351999;-71,24362998;Coquimbo;IV
70174655;-29,9844432;-71,3376451;Coquimbo;IV
70174877;31,43497;-91,86326;Coquimbo;IV
70174878;31,43497;-91,86326;Coquimbo;IV
70174886;-29,9587503;-71,2685129;Coquimbo;IV
70175164;-29,94783494;-71,24269623;Coquimbo;IV
70175275;-12,48221349;-76,79897313;Coquimbo;IV
70175377;-29,9003669;-71,2597621;Coquimbo;IV
70175436;-29,9597577;-71,3070068;Coquimbo;IV
70175465;-29,88092001;-71,23062001;Coquimbo;IV
70175668;-29,9404687;-71,14656568;Coquimbo;IV
70175669;-29,9404687;-71,14656568;Coquimbo;IV
70175842;-29,89716;-71,2534948;Coquimbo;IV
70176057;-31,9016393;-71,4946903;Coquimbo;IV
70176238;-29,990536;-71,3431154;Coquimbo;IV
70176251;-29,91837536;-71,22919303;Coquimbo;IV
70176330;-29,91755999;-71,21024997;Coquimbo;IV
70176680;-29,9403054;-71,2543133;Coquimbo;IV
70176705;-29,91652726;-71,27237492;Coquimbo;IV
70176740;36,88076958;-84,98990362;Coquimbo;IV
70176763;-29,95475013;-71,24790147;Coquimbo;IV
70176770;-29,8838087;-71,2470645;Coquimbo;IV
70176778;-29,9301752;-71,2459111;Coquimbo;IV
70176842;-29,9903733;-71,341576;Coquimbo;IV
70176870;-29,9450301;-71,2583326;Coquimbo;IV
70176914;-29,9244203;-71,2073822;Coquimbo;IV
70176937;18,91075181;-99,01908933;Coquimbo;IV
70176975;-30,266235;-71,4921114;Coquimbo;IV
70177103;-29,98455998;-71,33945995;Coquimbo;IV
70177245;-29,87204998;-71,24535003;Coquimbo;IV
70177249;-29,9490533;-71,2925082;Coquimbo;IV
70177330;-29,9559428;-71,2601542;Coquimbo;IV
70177331;-29,956702;-71,2692797;Coquimbo;IV
70177380;-29,90239;-71,25124;Coquimbo;IV
70177389;-29,9967072;-71,3237216;Coquimbo;IV
70177429;-29,9799652;-71,3451749;Coquimbo;IV
70177432;-29,9353101;-71,2638838;Coquimbo;IV
70177469;-29,9200916;-71,2177219;Coquimbo;IV
70177502;-29,9751099;-71,2597125;Coquimbo;IV
70177620;-29,91768999;-71,21136996;Coquimbo;IV
70177660;-31,2865234;-71,3686895;Coquimbo;IV
70177678;-29,97927008;-71,34352704;Coquimbo;IV
70177710;-29,86858;-71,22800997;Coquimbo;IV
70177725;-29,9767058;-71,3473358;Coquimbo;IV
70177728;-29,97085799;-71,30911469;Coquimbo;IV
70177790;-29,8684582;-71,2685946;Coquimbo;IV
70177882;-29,9167432;-71,232595;Coquimbo;IV
70177916;-29,87037;-71,22803;Coquimbo;IV
70177963;-29,88438001;-71,24096001;Coquimbo;IV
70178014;-29,9557202;-71,3389147;Coquimbo;IV
70178073;-29,94007;-71,12086;Coquimbo;IV
70178075;-29,98333;-71,06667;Coquimbo;IV
70178203;-29,9198349;-71,2554145;Coquimbo;IV
70178221;-29,87675001;-71,24037998;Coquimbo;IV
70178291;-29,9659356;-71,3205729;Coquimbo;IV
70178292;-29,96810887;-71,31888995;Coquimbo;IV
70178396;-29,93172;-71,25728;Coquimbo;IV
70178405;-29,98889;-71,35;Coquimbo;IV
70178417;-30,2657113;-71,4897646;Coquimbo;IV
70178696;-29,90711655;-71,26258127;Coquimbo;IV
70178750;-29,91575;-71,22675;Coquimbo;IV
70178754;-29,92016999;-71,23721003;Coquimbo;IV
70178796;-29,9933117;-71,35955;Coquimbo;IV
70178813;-29,9242037;-71,2539447;Coquimbo;IV
70178838;-29,90229242;-71,26204121;Coquimbo;IV
70178871;-29,88202998;-71,22655001;Coquimbo;IV
70178878;-29,97165944;-71,27239272;Coquimbo;IV
70179040;-29,9668918;-71,2628416;Coquimbo;IV
70179145;-29,9761634;-71,2219596;Coquimbo;IV
70179182;-29,92497985;-71,20410489;Coquimbo;IV
70179249;-29,9452331;-71,3416852;Coquimbo;IV
70179308;-29,909863;-71,2626853;Coquimbo;IV
70179314;31,43497;-91,86326;Coquimbo;IV
70179318;-29,97039318;-71,3088808;Coquimbo;IV
70179346;-29,9946498;-71,3346543;Coquimbo;IV
70179394;-29,88026999;-71,23594001;Coquimbo;IV
70179623;-29,88594999;-71,23299997;Coquimbo;IV
70179719;-29,9711094;-71,3085417;Coquimbo;IV
70179776;-29,94002001;-71,25754;Coquimbo;IV
70179779;-29,93914417;-71,25974723;Coquimbo;IV
70179800;-29,86464;-71,24218997;Coquimbo;IV
70179802;-29,87197999;-71,23019999;Coquimbo;IV
70179858;-29,9034692;-71,2597433;Coquimbo;IV
70179861;-29,87482997;-71,24134994;Coquimbo;IV
70179862;-29,8711843;-71,2387854;Coquimbo;IV
70179907;-29,88115001;-71,22971996;Coquimbo;IV
70179930;-29,9916874;-71,3591484;Coquimbo;IV
70179947;-29,87534998;-71,24635997;Coquimbo;IV
70179991;-29,9350901;-71,24117808;Coquimbo;IV
70180024;-29,92323737;-71,25453681;Coquimbo;IV
70180038;-29,99276538;-71,36008351;Coquimbo;IV
70180053;-29,96672992;-71,34151389;Coquimbo;IV
70180145;-29,90498435;-71,2426236;Coquimbo;IV
70180187;-29,9490423;-71,2650641;Coquimbo;IV
70180201;-29,9481014;-71,2445098;Coquimbo;IV
70180205;-29,9371726;-71,2455621;Coquimbo;IV
70180207;-30,2629625;-71,4916978;Coquimbo;IV
70180287;-29,88512001;-71,24805999;Coquimbo;IV
70180297;-29,9173012;-71,2072922;Coquimbo;IV
70180337;-29,87495569;-71,22792129;Coquimbo;IV
70180428;-29,95818604;-71,24761032;Coquimbo;IV
70180452;-29,9106068;-71,2494643;Coquimbo;IV
70180552;31,43497;-91,86326;Coquimbo;IV
70180586;-29,92413002;-71,25586999;Coquimbo;IV
70180658;-29,9573216;-71,2469045;Coquimbo;IV
70180732;-29,92413999;-71,23793004;Coquimbo;IV
70180882;-29,8977517;-71,2628202;Coquimbo;IV
70180928;-29,92223001;-71,23716997;Coquimbo;IV
70181001;-29,9055803;-71,2613351;Coquimbo;IV
70181006;-29,9179492;-71,2214413;Coquimbo;IV
70181015;31,43497;-91,86326;Coquimbo;IV
70181032;-29,9560709;-71,2691689;Coquimbo;IV
70181043;-29,9508589;-71,266635;Coquimbo;IV
70181078;-29,9743894;-71,3262172;Coquimbo;IV
70181148;-29,9598705;-71,2520843;Coquimbo;IV
70181165;-29,9779952;-71,2610643;Coquimbo;IV
70181213;-29,9453306;-71,2682206;Coquimbo;IV
70181214;-29,93420059;-71,2613708;Coquimbo;IV
70181290;-29,94611001;-71,24198998;Coquimbo;IV
70181403;-29,96998145;-71,33773342;Coquimbo;IV
70181459;-30,25598;-71,49442;Coquimbo;IV
70181671;-29,936844;-71,2442532;Coquimbo;IV
70181803;-29,94386551;-71,25468791;Coquimbo;IV
70181805;-29,95965359;-71,25231399;Coquimbo;IV
70181900;-29,9643328;-71,25632475;Coquimbo;IV
70182167;-29,94813495;-71,2863499;Coquimbo;IV
70182235;-29,86637495;-71,24629995;Coquimbo;IV
70182424;-29,9541;-71,33815;Coquimbo;IV
70182675;-29,9203944;-71,2314208;Coquimbo;IV
70183079;-29,97610267;-71,32414291;Coquimbo;IV
70183125;-29,9807108;-71,3465217;Coquimbo;IV
70183611;-29,9864595;-71,3633343;Coquimbo;IV
70183806;-29,94872497;-71,23082491;Coquimbo;IV
70183907;-29,9595294;-71,2311042;Coquimbo;IV
70184298;-29,9136197;-71,2196842;Coquimbo;IV
70184674;-29,96855812;-71,33925904;Coquimbo;IV
70184969;-29,9121593;-71,2537919;Coquimbo;IV
70185224;-29,9820416;-71,3408196;Coquimbo;IV
70185294;-29,97397096;-71,30032805;Coquimbo;IV
70185376;-29,98922555;-71,31872667;Coquimbo;IV
70185437;-29,96819267;-71,31833931;Coquimbo;IV
70185557;-29,97158717;-71,34014372;Coquimbo;IV
70185772;-29,94737999;-71,24398001;Coquimbo;IV
70185821;-29,99323945;-71,32741059;Coquimbo;IV
70185841;-29,92172001;-71,23610999;Coquimbo;IV
70185847;-30,0902319;-71,3620925;Coquimbo;IV
70185856;-29,92415998;-71,21457998;Coquimbo;IV
70185880;-29,9578013;-71,2434757;Coquimbo;IV
70185908;-29,91191;-71,22603;Coquimbo;IV
70186002;-29,9642327;-71,2592932;Coquimbo;IV
70186073;-29,92359999;-71,20689998;Coquimbo;IV
70186141;-29,8773553;-71,2308159;Coquimbo;IV
70186142;-29,8773553;-71,2308159;Coquimbo;IV
70186183;38,5849223;-5,3150844;Coquimbo;IV
70186253;-29,97885217;-71,33239027;Coquimbo;IV
70186300;-29,9162133;-71,2561179;Coquimbo;IV
70186379;-29,9600487;-71,2519471;Coquimbo;IV
70186488;-29,991404;-71,3417508;Coquimbo;IV
70186495;-29,95408717;-71,26073592;Coquimbo;IV
70186505;-29,9401307;-71,1215002;Coquimbo;IV
70186521;-30,26480495;-71,49119993;Coquimbo;IV
70186593;-29,8874033;-71,226308;Coquimbo;IV
70186768;-29,91072002;-71,22579002;Coquimbo;IV
70186775;-29,88208999;-71,24326998;Coquimbo;IV
70186984;-29,96390836;-71,30813096;Coquimbo;IV
70187002;-29,9172468;-71,2089411;Coquimbo;IV
70187072;-29,9666824;-71,2589979;Coquimbo;IV
70187215;-29,92572772;-71,20981223;Coquimbo;IV
70187314;-29,9643562;-71,3030221;Coquimbo;IV
70187369;31,43497;-91,86326;Coquimbo;IV
70187396;-29,9603886;-71,3368155;Coquimbo;IV
70187424;-29,9652036;-71,2527498;Coquimbo;IV
70187440;-29,88734;-71,24986;Coquimbo;IV
70187461;-29,9702414;-71,3373579;Coquimbo;IV
70187550;-30,23703996;-71,07870992;Coquimbo;IV
70187588;-29,97956912;-71,33119321;Coquimbo;IV
70187636;-29,9477928;-71,2573785;Coquimbo;IV
70187656;-30,0866468;-71,3672854;Coquimbo;IV
70187677;-29,9232251;-71,2754316;Coquimbo;IV
70187854;-29,04827405;-70,68293848;Coquimbo;IV
70187906;-31,921934;-71,5084962;Coquimbo;IV
70187932;-29,9494209;-71,2833753;Coquimbo;IV
70188040;-6,98333;-42,4;Coquimbo;IV
70188101;-29,87637999;-71,24008997;Coquimbo;IV
70188167;-29,9840553;-71,3463318;Coquimbo;IV
70188353;-29,89716;-71,2534948;Coquimbo;IV
70188578;-29,98739135;-71,33047096;Coquimbo;IV
70188599;-29,9767058;-71,3473358;Coquimbo;IV
70188661;-33,0564041;-60,6187572;Coquimbo;IV
70188817;-29,9955628;-71,3214349;Coquimbo;IV
70188994;-29,90103781;-71,2630569;Coquimbo;IV
70189021;-29,9287401;-71,2511935;Coquimbo;IV
70189079;-29,8922428;-71,2502134;Coquimbo;IV
70189095;-29,9239163;-71,2448661;Coquimbo;IV
70189118;31,43497;-91,86326;Coquimbo;IV
70189119;31,43497;-91,86326;Coquimbo;IV
70189122;-29,8726322;-71,23276233;Coquimbo;IV
70189175;-29,8886476;-71,24689179;Coquimbo;IV
70189311;-29,9646963;-71,30263723;Coquimbo;IV
70189368;-29,8739927;-71,24262336;Coquimbo;IV
70189392;-30,25617842;-71,49536401;Coquimbo;IV
70189468;-29,958511;-71,2627047;Coquimbo;IV
70189496;-29,984058;-71,3373;Coquimbo;IV
70189498;-29,9554762;-71,3360261;Coquimbo;IV
70189539;-30,244804;-71,4695354;Coquimbo;IV
70189571;-30,69522001;-70,95886002;Coquimbo;IV
70189635;-29,9446287;-71,2382225;Coquimbo;IV
70189638;-29,9446287;-71,2382225;Coquimbo;IV
70189644;-29,97373084;-71,33756545;Coquimbo;IV
70189683;-29,92717001;-71,25682;Coquimbo;IV
70189694;-29,9846511;-71,3631796;Coquimbo;IV
70189730;31,43497;-91,86326;Coquimbo;IV
70189737;-30,0071346;-71,2785459;Coquimbo;IV
70189821;-29,9756649;-71,3259023;Coquimbo;IV
70189830;-29,9601295;-71,3411041;Coquimbo;IV
70189839;-29,9701339;-71,3455591;Coquimbo;IV
70189948;-29,9541;-71,33815;Coquimbo;IV
70189990;-29,9312997;-71,2424549;Coquimbo;IV
70190030;-29,88894002;-71,22028999;Coquimbo;IV
70190367;-29,9756649;-71,3259023;Coquimbo;IV
70190408;-29,9149605;-71,2332848;Coquimbo;IV
70190442;-29,91901001;-71,21640003;Coquimbo;IV
70190550;-29,88356001;-71,22829998;Coquimbo;IV
70190619;-29,96880982;-71,2616902;Coquimbo;IV
70190913;-29,95641409;-71,35072917;Coquimbo;IV
70191169;-29,9541;-71,33815;Coquimbo;IV
70191230;-29,9808361;-71,3354918;Coquimbo;IV
70191234;-29,9808361;-71,3354918;Coquimbo;IV
70191337;-29,96831672;-71,32018316;Coquimbo;IV
70191549;-29,93444001;-71,25468999;Coquimbo;IV
70191585;-29,9034793;-71,2323443;Coquimbo;IV
70191633;-29,99041518;-71,34042289;Coquimbo;IV
70191974;-29,948629;-71,243627;Coquimbo;IV
70192209;-29,91970001;-71,23606003;Coquimbo;IV
70192211;-29,9490184;-71,256144;Coquimbo;IV
70192552;-29,9657423;-71,3403058;Coquimbo;IV
70192567;-29,8972372;-71,2620392;Coquimbo;IV
70192582;-29,9860576;-71,3604758;Coquimbo;IV
70192885;-29,9716589;-71,3075395;Coquimbo;IV
70192965;-29,92308001;-71,25783002;Coquimbo;IV
70193031;-29,9501011;-71,243718;Coquimbo;IV
70193057;-29,9679614;-71,2608289;Coquimbo;IV
70193099;-29,94142105;-71,25211995;Coquimbo;IV
70193159;-29,9222776;-71,2001049;Coquimbo;IV
70193257;-29,9815422;-71,2538543;Coquimbo;IV
70193340;-29,91386998;-71,23690996;Coquimbo;IV
70193377;-29,97145111;-71,3374019;Coquimbo;IV
70193402;-29,9284836;-71,252144;Coquimbo;IV
70193452;-29,843856;-71,2749601;Coquimbo;IV
70193628;-29,92077;-71,27632997;Coquimbo;IV
70193636;-29,94355359;-71,26286676;Coquimbo;IV
70193686;-29,95399702;-71,34589227;Coquimbo;IV
70193693;-29,89045363;-71,24825172;Coquimbo;IV
70193718;-29,9537265;-71,2692707;Coquimbo;IV
70193766;-30,5007785;-71,1498317;Coquimbo;IV
70193812;-29,96507094;-71,30906283;Coquimbo;IV
70193825;-29,9178312;-71,256548;Coquimbo;IV
70193826;-29,9103938;-71,2245156;Coquimbo;IV
70193837;-29,9380453;-71,2535123;Coquimbo;IV
70193847;-30,2552642;-71,4965031;Coquimbo;IV
70193852;-33,6107055;-70,5817945;Coquimbo;IV
70193880;-29,9196089;-71,2157133;Coquimbo;IV
70193892;-33,0396903;-71,5491228;Coquimbo;IV
70193894;-29,9201255;-71,2564082;Coquimbo;IV
70193913;-29,92702433;-71,25561676;Coquimbo;IV
70194005;-29,95711538;-71,26246479;Coquimbo;IV
70194006;-29,9541;-71,33815;Coquimbo;IV
70194015;-29,9831928;-71,331667;Coquimbo;IV
70194016;-29,9844175;-71,34412529;Coquimbo;IV
70194043;-29,88220001;-71,23909001;Coquimbo;IV
70194075;-29,98959403;-71,33415636;Coquimbo;IV
70194083;-29,96993546;-71,3094309;Coquimbo;IV
70194102;-29,94142105;-71,25211995;Coquimbo;IV
70194120;-29,97095716;-71,32111098;Coquimbo;IV
70194126;-29,9813708;-71,2534503;Coquimbo;IV
70194135;-29,9098881;-71,2552411;Coquimbo;IV
70194138;-29,9840553;-71,3463318;Coquimbo;IV
70194140;-29,9930232;-71,3474303;Coquimbo;IV
70194141;-29,9930232;-71,3474303;Coquimbo;IV
70194151;-29,8929891;-71,2466878;Coquimbo;IV
70194178;-29,9815422;-71,2538543;Coquimbo;IV
70194184;-29,9773869;-71,3238847;Coquimbo;IV
70194189;-29,9896516;-71,329008;Coquimbo;IV
70194194;-29,9727516;-71,3056485;Coquimbo;IV
70194229;-29,9330613;-71,2399151;Coquimbo;IV
70194243;-29,96746022;-71,26300245;Coquimbo;IV
70194244;-29,86905999;-71,23988;Coquimbo;IV
70194281;-20,2800101;-70,0818152;Coquimbo;IV
70194289;-29,9819688;-71,2526148;Coquimbo;IV
70194303;31,43497;-91,86326;Coquimbo;IV
70194304;-29,9541;-71,33815;Coquimbo;IV
70194306;-29,91946494;-71,25515992;Coquimbo;IV
70194325;-29,9771553;-71,2518814;Coquimbo;IV
70194363;-29,9338815;-71,2557774;Coquimbo;IV
70194364;27,87744;-81,83498;Coquimbo;IV
70194399;36,88220079;-84,98776409;Coquimbo;IV
70194433;-30,26480495;-71,49119993;Coquimbo;IV
70194447;-29,9238713;-71,2024412;Coquimbo;IV
70194468;-29,92492001;-71,20472999;Coquimbo;IV
70194469;-29,86687998;-71,24100997;Coquimbo;IV
70194482;-29,9752078;-71,2997211;Coquimbo;IV
70194499;-29,98028264;-71,33230238;Coquimbo;IV
70194505;-29,9043103;-71,2445041;Coquimbo;IV
70194578;-29,97397;-71,09084;Coquimbo;IV
70194593;-29,8980942;-71,2462601;Coquimbo;IV
70194661;-29,8680161;-71,23469838;Coquimbo;IV
70194669;-29,93969008;-71,24075148;Coquimbo;IV
70194718;-29,8669902;-71,241011;Coquimbo;IV
70194719;-29,9540747;-71,2998735;Coquimbo;IV
70194729;-29,8939101;-71,25001816;Coquimbo;IV
70194807;-29,8772718;-71,2426073;Coquimbo;IV
70194845;-30,45;-70,86667;Coquimbo;IV
70194943;-29,98889;-71,35;Coquimbo;IV
70194947;-29,88704113;-71,2483111;Coquimbo;IV
70195008;-29,9540747;-71,2998735;Coquimbo;IV
70195111;-29,99143817;-71,35978293;Coquimbo;IV
70195152;-29,8781;-71,22784996;Coquimbo;IV
70195260;-29,95261;-71,29736;Coquimbo;IV
70195349;-29,9509467;-71,2229377;Coquimbo;IV
70195351;-29,90657282;-71,26533561;Coquimbo;IV
70195363;-29,96109907;-71,33245977;Coquimbo;IV
70195377;-29,9270882;-71,2566978;Coquimbo;IV
70195402;-29,9150841;-71,2472407;Coquimbo;IV
70195442;-29,98606535;-71,35192172;Coquimbo;IV
70195449;-33,36122;-71,6696363;Coquimbo;IV
70195475;-29,9508984;-71,2853969;Coquimbo;IV
70195589;-29,94916999;-71,24057;Coquimbo;IV
70195621;-29,9632684;-71,255034;Coquimbo;IV
70195622;-29,9632684;-71,255034;Coquimbo;IV
70195650;-29,9158804;-71,210541;Coquimbo;IV
70195702;-29,9541;-71,33815;Coquimbo;IV
70195736;-30,7523;-70,8420214;Coquimbo;IV
70195753;-29,94729496;-71,3451749;Coquimbo;IV
70195815;-29,92077;-71,27632997;Coquimbo;IV
70195905;-29,92380456;-71,24385284;Coquimbo;IV
70195980;-29,9543552;-71,2619953;Coquimbo;IV
70196056;-29,95790344;-71,26824283;Coquimbo;IV
70196076;-29,9508589;-71,266635;Coquimbo;IV
70196093;-29,9853367;-71,3401445;Coquimbo;IV
70196116;-29,9121593;-71,2537919;Coquimbo;IV
70196146;-29,9863457;-71,3416917;Coquimbo;IV
70196156;-30,6438339;-71,1049743;Coquimbo;IV
70196175;31,43497;-91,86326;Coquimbo;IV
70196228;-29,95888253;-71,29662297;Coquimbo;IV
70196235;-29,9541;-71,33815;Coquimbo;IV
70196304;-29,9350245;-71,2605184;Coquimbo;IV
